series_name,date,value
Six-Months Karachi Interbank Offer Rate,2020-06-30,7.77
Six-Months Karachi Interbank Offer Rate,2020-07-31,6.791428571428572
Six-Months Karachi Interbank Offer Rate,2020-08-31,7.2025
Six-Months Karachi Interbank Offer Rate,2020-09-30,7.287272727272727
Six-Months Karachi Interbank Offer Rate,2020-10-31,7.335714285714285
Six-Months Karachi Interbank Offer Rate,2020-11-30,7.35
Six-Months Karachi Interbank Offer Rate,2020-12-31,7.348695652173912
Six-Months Karachi Interbank Offer Rate,2021-01-31,7.3735
Six-Months Karachi Interbank Offer Rate,2021-02-28,7.574210526315789
Six-Months Karachi Interbank Offer Rate,2021-03-31,7.785909090909091
Six-Months Karachi Interbank Offer Rate,2021-04-30,7.773333333333333
Six-Months Karachi Interbank Offer Rate,2021-05-31,7.675
Six-Months Karachi Interbank Offer Rate,2021-06-30,7.695
Six-Months Karachi Interbank Offer Rate,2021-07-31,7.628888888888889
Six-Months Karachi Interbank Offer Rate,2021-08-31,7.569999999999999
Six-Months Karachi Interbank Offer Rate,2021-09-30,7.796363636363637
Six-Months Karachi Interbank Offer Rate,2021-10-31,8.4655
Six-Months Karachi Interbank Offer Rate,2021-11-30,9.33909090909091
Six-Months Karachi Interbank Offer Rate,2021-12-31,11.307826086956522
Six-Months Karachi Interbank Offer Rate,2022-01-31,11.3115
Six-Months Karachi Interbank Offer Rate,2022-02-28,10.817
Six-Months Karachi Interbank Offer Rate,2022-03-31,11.849545454545455
Six-Months Karachi Interbank Offer Rate,2022-04-30,13.52304347826087
Six-Months Karachi Interbank Offer Rate,2022-05-31,14.895555555555555
Six-Months Karachi Interbank Offer Rate,2022-06-30,15.41
Six-Months Karachi Interbank Offer Rate,2022-07-31,15.68235294117647
Six-Months Karachi Interbank Offer Rate,2022-08-31,15.961
Six-Months Karachi Interbank Offer Rate,2022-09-30,16.045
Six-Months Karachi Interbank Offer Rate,2022-10-31,15.811904761904762
Six-Months Karachi Interbank Offer Rate,2022-11-30,16.009999999999998
Six-Months Karachi Interbank Offer Rate,2022-12-31,17.001818181818184
Six-Months Karachi Interbank Offer Rate,2023-01-31,17.398095238095237
Six-Months Karachi Interbank Offer Rate,2023-02-28,18.7095
Six-Months Karachi Interbank Offer Rate,2023-03-31,21.236
Six-Months Karachi Interbank Offer Rate,2023-04-30,22.10058823529412
Six-Months Karachi Interbank Offer Rate,2023-05-31,22.084761904761905
Six-Months Karachi Interbank Offer Rate,2023-06-30,22.12529411764706
State Bank of Pakistan's Policy (Target) Rate,2004-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2004-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2004-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2004-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2004-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2004-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2005-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2005-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2005-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2005-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2005-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2005-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2006-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2006-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2006-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2006-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2006-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2006-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2007-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2007-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2007-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2007-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2007-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2007-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-02-29,NA
State Bank of Pakistan's Policy (Target) Rate,2008-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2008-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2008-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2008-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2008-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2008-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2009-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2009-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2009-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2009-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2009-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2009-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2010-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2010-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2010-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2010-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2010-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2010-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2011-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2011-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2011-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2011-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2011-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2011-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-02-29,NA
State Bank of Pakistan's Policy (Target) Rate,2012-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2012-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2012-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2012-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2012-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2012-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2013-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2013-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2013-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2013-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2013-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2013-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2014-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2014-05-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-06-30,NA
State Bank of Pakistan's Policy (Target) Rate,2014-07-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-08-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-09-30,NA
State Bank of Pakistan's Policy (Target) Rate,2014-10-31,NA
State Bank of Pakistan's Policy (Target) Rate,2014-11-30,NA
State Bank of Pakistan's Policy (Target) Rate,2014-12-31,NA
State Bank of Pakistan's Policy (Target) Rate,2015-01-31,NA
State Bank of Pakistan's Policy (Target) Rate,2015-02-28,NA
State Bank of Pakistan's Policy (Target) Rate,2015-03-31,NA
State Bank of Pakistan's Policy (Target) Rate,2015-04-30,NA
State Bank of Pakistan's Policy (Target) Rate,2015-05-31,6.5
State Bank of Pakistan's Policy (Target) Rate,2015-06-30,6.5
State Bank of Pakistan's Policy (Target) Rate,2015-07-31,6.5
State Bank of Pakistan's Policy (Target) Rate,2015-08-31,6.5
State Bank of Pakistan's Policy (Target) Rate,2015-09-30,6
State Bank of Pakistan's Policy (Target) Rate,2015-10-31,6
State Bank of Pakistan's Policy (Target) Rate,2015-11-30,6
State Bank of Pakistan's Policy (Target) Rate,2015-12-31,6
State Bank of Pakistan's Policy (Target) Rate,2016-01-31,6
State Bank of Pakistan's Policy (Target) Rate,2016-02-29,6
State Bank of Pakistan's Policy (Target) Rate,2016-03-31,6
State Bank of Pakistan's Policy (Target) Rate,2016-04-30,6
State Bank of Pakistan's Policy (Target) Rate,2016-05-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-06-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-07-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-08-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-09-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-10-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-11-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2016-12-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-01-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-02-28,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-03-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-04-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-05-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-06-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-07-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-08-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-09-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-10-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-11-30,5.75
State Bank of Pakistan's Policy (Target) Rate,2017-12-31,5.75
State Bank of Pakistan's Policy (Target) Rate,2018-01-31,6
State Bank of Pakistan's Policy (Target) Rate,2018-02-28,6
State Bank of Pakistan's Policy (Target) Rate,2018-03-31,6
State Bank of Pakistan's Policy (Target) Rate,2018-04-30,6
State Bank of Pakistan's Policy (Target) Rate,2018-05-31,6.5
State Bank of Pakistan's Policy (Target) Rate,2018-06-30,6.5
State Bank of Pakistan's Policy (Target) Rate,2018-07-31,7.5
State Bank of Pakistan's Policy (Target) Rate,2018-08-31,7.5
State Bank of Pakistan's Policy (Target) Rate,2018-09-30,7.5
State Bank of Pakistan's Policy (Target) Rate,2018-10-31,8.5
State Bank of Pakistan's Policy (Target) Rate,2018-11-30,8.5
State Bank of Pakistan's Policy (Target) Rate,2018-12-31,10
State Bank of Pakistan's Policy (Target) Rate,2019-01-31,10
State Bank of Pakistan's Policy (Target) Rate,2019-02-28,10.25
State Bank of Pakistan's Policy (Target) Rate,2019-03-31,10.25
State Bank of Pakistan's Policy (Target) Rate,2019-04-30,10.75
State Bank of Pakistan's Policy (Target) Rate,2019-05-31,12.25
State Bank of Pakistan's Policy (Target) Rate,2019-06-30,12.25
State Bank of Pakistan's Policy (Target) Rate,2019-07-31,13.25
State Bank of Pakistan's Policy (Target) Rate,2019-08-31,13.25
State Bank of Pakistan's Policy (Target) Rate,2019-09-30,13.25
State Bank of Pakistan's Policy (Target) Rate,2019-10-31,13.25
State Bank of Pakistan's Policy (Target) Rate,2019-11-30,13.25
State Bank of Pakistan's Policy (Target) Rate,2019-12-31,13.25
State Bank of Pakistan's Policy (Target) Rate,2020-01-31,13.25
State Bank of Pakistan's Policy (Target) Rate,2020-02-29,13.25
State Bank of Pakistan's Policy (Target) Rate,2020-03-31,11.75
State Bank of Pakistan's Policy (Target) Rate,2020-04-30,9
State Bank of Pakistan's Policy (Target) Rate,2020-05-31,8
State Bank of Pakistan's Policy (Target) Rate,2020-06-30,7
State Bank of Pakistan's Policy (Target) Rate,2020-07-31,7
State Bank of Pakistan's Policy (Target) Rate,2020-08-31,7
State Bank of Pakistan's Policy (Target) Rate,2020-09-30,7
State Bank of Pakistan's Policy (Target) Rate,2020-10-31,7
State Bank of Pakistan's Policy (Target) Rate,2020-11-30,7
State Bank of Pakistan's Policy (Target) Rate,2020-12-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-01-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-02-28,7
State Bank of Pakistan's Policy (Target) Rate,2021-03-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-04-30,7
State Bank of Pakistan's Policy (Target) Rate,2021-05-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-06-30,7
State Bank of Pakistan's Policy (Target) Rate,2021-07-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-08-31,7
State Bank of Pakistan's Policy (Target) Rate,2021-09-30,7.25
State Bank of Pakistan's Policy (Target) Rate,2021-10-31,7.25
State Bank of Pakistan's Policy (Target) Rate,2021-11-30,8.75
State Bank of Pakistan's Policy (Target) Rate,2021-12-31,9.75
State Bank of Pakistan's Policy (Target) Rate,2022-01-31,9.75
State Bank of Pakistan's Policy (Target) Rate,2022-02-28,9.75
State Bank of Pakistan's Policy (Target) Rate,2022-03-31,9.75
State Bank of Pakistan's Policy (Target) Rate,2022-04-30,12.25
State Bank of Pakistan's Policy (Target) Rate,2022-05-31,13.75
State Bank of Pakistan's Policy (Target) Rate,2022-06-30,13.75
State Bank of Pakistan's Policy (Target) Rate,2022-07-31,15
State Bank of Pakistan's Policy (Target) Rate,2022-08-31,15
State Bank of Pakistan's Policy (Target) Rate,2022-09-30,15
State Bank of Pakistan's Policy (Target) Rate,2022-10-31,15
State Bank of Pakistan's Policy (Target) Rate,2022-11-30,16
State Bank of Pakistan's Policy (Target) Rate,2022-12-31,16
State Bank of Pakistan's Policy (Target) Rate,2023-01-31,17
State Bank of Pakistan's Policy (Target) Rate,2023-02-28,17
State Bank of Pakistan's Policy (Target) Rate,2023-03-31,20
State Bank of Pakistan's Policy (Target) Rate,2023-04-30,21
State Bank of Pakistan's Policy (Target) Rate,2023-05-31,21
State Bank of Pakistan's Policy (Target) Rate,2023-06-30,21
Treasury Bills' Cut-off Yield 12-Months,2004-07-31,2.6979
Treasury Bills' Cut-off Yield 12-Months,2004-08-31,2.8355
Treasury Bills' Cut-off Yield 12-Months,2004-09-30,3.1439
Treasury Bills' Cut-off Yield 12-Months,2004-10-31,3.8635
Treasury Bills' Cut-off Yield 12-Months,2004-11-30,4.4946
Treasury Bills' Cut-off Yield 12-Months,2004-12-31,4.4946
Treasury Bills' Cut-off Yield 12-Months,2005-01-31,4.9891
Treasury Bills' Cut-off Yield 12-Months,2005-02-28,5.4891
Treasury Bills' Cut-off Yield 12-Months,2005-03-31,5.9485
Treasury Bills' Cut-off Yield 12-Months,2005-04-30,7.247
Treasury Bills' Cut-off Yield 12-Months,2005-05-31,8.2477
Treasury Bills' Cut-off Yield 12-Months,2005-06-30,8.4477
Treasury Bills' Cut-off Yield 12-Months,2005-07-31,8.695876036
Treasury Bills' Cut-off Yield 12-Months,2005-08-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2005-09-30,8.7907
Treasury Bills' Cut-off Yield 12-Months,2005-10-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2005-11-30,8.78455
Treasury Bills' Cut-off Yield 12-Months,2005-12-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-01-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-02-28,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-03-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-04-30,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-05-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-06-30,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-07-31,8.7907
Treasury Bills' Cut-off Yield 12-Months,2006-08-31,9.004605958666666
Treasury Bills' Cut-off Yield 12-Months,2006-09-30,9.0046
Treasury Bills' Cut-off Yield 12-Months,2006-10-31,9.0046
Treasury Bills' Cut-off Yield 12-Months,2006-11-30,9.00505
Treasury Bills' Cut-off Yield 12-Months,2006-12-31,9.0046
Treasury Bills' Cut-off Yield 12-Months,2007-01-31,9.0046
Treasury Bills' Cut-off Yield 12-Months,2007-02-28,9.0046
Treasury Bills' Cut-off Yield 12-Months,2007-03-31,9.024466666666667
Treasury Bills' Cut-off Yield 12-Months,2007-04-30,9.082049999999999
Treasury Bills' Cut-off Yield 12-Months,2007-05-31,9.10595
Treasury Bills' Cut-off Yield 12-Months,2007-06-30,9.1597
Treasury Bills' Cut-off Yield 12-Months,2007-07-31,9.1597
Treasury Bills' Cut-off Yield 12-Months,2007-08-31,9.4024
Treasury Bills' Cut-off Yield 12-Months,2007-09-30,9.399
Treasury Bills' Cut-off Yield 12-Months,2007-10-31,9.399
Treasury Bills' Cut-off Yield 12-Months,2007-11-30,9.399
Treasury Bills' Cut-off Yield 12-Months,2007-12-31,9.444949999999999
Treasury Bills' Cut-off Yield 12-Months,2008-01-31,9.4701
Treasury Bills' Cut-off Yield 12-Months,2008-02-29,10.0082
Treasury Bills' Cut-off Yield 12-Months,2008-03-31,10.1296
Treasury Bills' Cut-off Yield 12-Months,2008-04-30,10.1357
Treasury Bills' Cut-off Yield 12-Months,2008-05-31,10.29395
Treasury Bills' Cut-off Yield 12-Months,2008-06-30,11.61415
Treasury Bills' Cut-off Yield 12-Months,2008-07-31,11.81415
Treasury Bills' Cut-off Yield 12-Months,2008-08-31,11.8392
Treasury Bills' Cut-off Yield 12-Months,2008-09-30,11.8392
Treasury Bills' Cut-off Yield 12-Months,2008-10-31,12.7873
Treasury Bills' Cut-off Yield 12-Months,2008-11-30,12.7873
Treasury Bills' Cut-off Yield 12-Months,2008-12-31,14.2595
Treasury Bills' Cut-off Yield 12-Months,2009-01-31,14.24645
Treasury Bills' Cut-off Yield 12-Months,2009-02-28,13.4559
Treasury Bills' Cut-off Yield 12-Months,2009-03-31,11.902000000000001
Treasury Bills' Cut-off Yield 12-Months,2009-04-30,13.3833128
Treasury Bills' Cut-off Yield 12-Months,2009-05-31,13.3
Treasury Bills' Cut-off Yield 12-Months,2009-06-30,12.74495
Treasury Bills' Cut-off Yield 12-Months,2009-07-31,11.70805
Treasury Bills' Cut-off Yield 12-Months,2009-08-31,12.3367
Treasury Bills' Cut-off Yield 12-Months,2009-09-30,12.5103
Treasury Bills' Cut-off Yield 12-Months,2009-10-31,12.6091
Treasury Bills' Cut-off Yield 12-Months,2009-11-30,12.368400000000001
Treasury Bills' Cut-off Yield 12-Months,2009-12-31,12.123933333333333
Treasury Bills' Cut-off Yield 12-Months,2010-01-31,12.033850000000001
Treasury Bills' Cut-off Yield 12-Months,2010-02-28,12.222999999999999
Treasury Bills' Cut-off Yield 12-Months,2010-03-31,12.4062
Treasury Bills' Cut-off Yield 12-Months,2010-04-30,12.342849999999999
Treasury Bills' Cut-off Yield 12-Months,2010-05-31,12.21025
Treasury Bills' Cut-off Yield 12-Months,2010-06-30,12.380849999999999
Treasury Bills' Cut-off Yield 12-Months,2010-07-31,12.4568
Treasury Bills' Cut-off Yield 12-Months,2010-08-31,12.7873
Treasury Bills' Cut-off Yield 12-Months,2010-09-30,12.7873
Treasury Bills' Cut-off Yield 12-Months,2010-10-31,13.2353
Treasury Bills' Cut-off Yield 12-Months,2010-11-30,13.2695
Treasury Bills' Cut-off Yield 12-Months,2010-12-31,13.7162
Treasury Bills' Cut-off Yield 12-Months,2011-01-31,13.8814
Treasury Bills' Cut-off Yield 12-Months,2011-02-28,13.8577
Treasury Bills' Cut-off Yield 12-Months,2011-03-31,13.82945
Treasury Bills' Cut-off Yield 12-Months,2011-04-30,13.8692
Treasury Bills' Cut-off Yield 12-Months,2011-05-31,13.81645
Treasury Bills' Cut-off Yield 12-Months,2011-06-30,13.908266666666668
Treasury Bills' Cut-off Yield 12-Months,2011-07-31,13.913900000000002
Treasury Bills' Cut-off Yield 12-Months,2011-08-31,13.3768
Treasury Bills' Cut-off Yield 12-Months,2011-09-30,13.307500000000001
Treasury Bills' Cut-off Yield 12-Months,2011-10-31,12.38915
Treasury Bills' Cut-off Yield 12-Months,2011-11-30,11.852833333333333
Treasury Bills' Cut-off Yield 12-Months,2011-12-31,11.9019
Treasury Bills' Cut-off Yield 12-Months,2012-01-31,11.80795
Treasury Bills' Cut-off Yield 12-Months,2012-02-29,11.8894
Treasury Bills' Cut-off Yield 12-Months,2012-03-31,11.9396
Treasury Bills' Cut-off Yield 12-Months,2012-04-30,11.9396
Treasury Bills' Cut-off Yield 12-Months,2012-05-31,11.9522
Treasury Bills' Cut-off Yield 12-Months,2012-06-30,11.9522
Treasury Bills' Cut-off Yield 12-Months,2012-07-31,11.9145
Treasury Bills' Cut-off Yield 12-Months,2012-08-31,11.09545
Treasury Bills' Cut-off Yield 12-Months,2012-09-30,10.30615
Treasury Bills' Cut-off Yield 12-Months,2012-10-31,9.607666666666667
Treasury Bills' Cut-off Yield 12-Months,2012-11-30,9.38105
Treasury Bills' Cut-off Yield 12-Months,2012-12-31,9.3631
Treasury Bills' Cut-off Yield 12-Months,2013-01-31,9.26725
Treasury Bills' Cut-off Yield 12-Months,2013-02-28,9.32715
Treasury Bills' Cut-off Yield 12-Months,2013-03-31,9.423
Treasury Bills' Cut-off Yield 12-Months,2013-04-30,9.44605
Treasury Bills' Cut-off Yield 12-Months,2013-05-31,9.417
Treasury Bills' Cut-off Yield 12-Months,2013-06-30,9.129999999999999
Treasury Bills' Cut-off Yield 12-Months,2013-07-31,8.98125
Treasury Bills' Cut-off Yield 12-Months,2013-08-31,8.98125
Treasury Bills' Cut-off Yield 12-Months,2013-09-30,8.98125
Treasury Bills' Cut-off Yield 12-Months,2013-10-31,8.98125
Treasury Bills' Cut-off Yield 12-Months,2013-11-30,8.98125
Treasury Bills' Cut-off Yield 12-Months,2013-12-31,8.98125
Treasury Bills' Cut-off Yield 12-Months,2014-01-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-02-28,9.9868
Treasury Bills' Cut-off Yield 12-Months,2014-03-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-04-30,9.991066666666667
Treasury Bills' Cut-off Yield 12-Months,2014-05-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-06-30,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-07-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-08-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-09-30,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-10-31,9.99
Treasury Bills' Cut-off Yield 12-Months,2014-11-30,9.742550000000001
Treasury Bills' Cut-off Yield 12-Months,2014-12-31,9.484100000000002
Treasury Bills' Cut-off Yield 12-Months,2015-01-31,9.0048
Treasury Bills' Cut-off Yield 12-Months,2015-02-28,8.3415
Treasury Bills' Cut-off Yield 12-Months,2015-03-31,7.91405
Treasury Bills' Cut-off Yield 12-Months,2015-04-30,7.610133333333334
Treasury Bills' Cut-off Yield 12-Months,2015-05-31,6.8221
Treasury Bills' Cut-off Yield 12-Months,2015-06-30,6.8965499999999995
Treasury Bills' Cut-off Yield 12-Months,2015-07-31,6.96525
Treasury Bills' Cut-off Yield 12-Months,2015-08-31,6.96525
Treasury Bills' Cut-off Yield 12-Months,2015-09-30,6.971
Treasury Bills' Cut-off Yield 12-Months,2015-10-31,6.40625
Treasury Bills' Cut-off Yield 12-Months,2015-11-30,6.3098
Treasury Bills' Cut-off Yield 12-Months,2015-12-31,6.3914
Treasury Bills' Cut-off Yield 12-Months,2016-01-31,6.2702
Treasury Bills' Cut-off Yield 12-Months,2016-02-29,6.258850000000001
Treasury Bills' Cut-off Yield 12-Months,2016-03-31,6.215433333333333
Treasury Bills' Cut-off Yield 12-Months,2016-04-30,6.2079
Treasury Bills' Cut-off Yield 12-Months,2016-05-31,6.15155
Treasury Bills' Cut-off Yield 12-Months,2016-06-30,5.9823
Treasury Bills' Cut-off Yield 12-Months,2016-07-31,5.8854500000000005
Treasury Bills' Cut-off Yield 12-Months,2016-08-31,5.91
Treasury Bills' Cut-off Yield 12-Months,2016-09-30,5.91
Treasury Bills' Cut-off Yield 12-Months,2016-10-31,5.91
Treasury Bills' Cut-off Yield 12-Months,2016-11-30,5.95
Treasury Bills' Cut-off Yield 12-Months,2016-12-31,5.95
Treasury Bills' Cut-off Yield 12-Months,2017-01-31,5.97665
Treasury Bills' Cut-off Yield 12-Months,2017-02-28,5.9935
Treasury Bills' Cut-off Yield 12-Months,2017-03-31,5.9935
Treasury Bills' Cut-off Yield 12-Months,2017-04-30,6.0273
Treasury Bills' Cut-off Yield 12-Months,2017-05-31,6.038600000000001
Treasury Bills' Cut-off Yield 12-Months,2017-06-30,6.04425
Treasury Bills' Cut-off Yield 12-Months,2017-07-31,6.0386
Treasury Bills' Cut-off Yield 12-Months,2017-08-31,6.0386
